file,attore_1,attore_2
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Guspini,Procura della Repubblica presso il Tribunale di Nuoro
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Guspini,Procura della Repubblica presso il Tribunale di Oristano
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Guspini,Procura della Repubblica presso il Tribunale di Sassari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Guspini,Procura della Repubblica presso il Tribunale di Tempio Pausania
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Guspini,Procura della Repubblica presso il Tribunale per i Minorenni di Cagliari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Guspini,Procura della Repubblica presso il Tribunale per i Minorenni di Sassari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Guspini,Provveditorato regionale Amministrazione Penitenziaria della Regione Sardegna
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Guspini,Questura di Cagliari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Guspini,Questura di Nuoro
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Guspini,Questura di Oristano
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Guspini,Questura di Sassari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Guspini,Regione Autonoma della Sardegna (RAS
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Guspini,Rete Dafne Sardegna
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Guspini,Tribunale Ordinario di Cagliari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Guspini,Tribunale Ordinario di Lanusei
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Guspini,Tribunale Ordinario di Nuoro
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Guspini,Tribunale Ordinario di Oristano
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Guspini,Tribunale Ordinario di Sassari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Guspini,Tribunale Ordinario di Tempio Pausania
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Guspini,Tribunale per i Minorenni di Cagliari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Guspini,Tribunale per i Minorenni di Sassari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Guspini,Ufficio Interdistrettuale di Esecuzione Penale Esterna per la Sardegna
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Guspini,Ufficio Scolastico Regionale della Sardegna (USR
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ambito Plus Macomer
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ambito Plus Nuoro
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ambito Plus Ogliastra
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ambito Plus Olbia
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ambito Plus Oristano
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ambito Plus Ozieri
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ambito Plus Quartu Parteolla
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ambito Plus Sanluri
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ambito Plus Sarcidano Barbagia
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ambito Plus Sarrabus Gerrei
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ambito Plus Sassari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ambito Plus Siniscola
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ambito Plus Sorgono
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ambito Plus Tempio Pausania
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ambito Plus Trexenta
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Associazione Giulia Giornaliste Sardegna
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Associazione Nazionale Comuni Italiani (ANCI) Sardegna
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Azienda Ospedaliera Universitaria di Cagliari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Azienda Ospedaliera Universitaria di Sassari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Azienda di rilievo nazionale ed alta specializzazione Brotzu
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Azienda regionale della salute Sardegna
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Azienda sociosanitaria locale n. 1 Sassari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Azienda sociosanitaria locale n. 2 Gallura
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Azienda sociosanitaria locale n. 3 Nuoro
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Azienda sociosanitaria locale n. 4 Ogliastra
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Azienda sociosanitaria locale n. 5 Oristano
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Azienda sociosanitaria locale n. 6 Medio Campidano
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Azienda sociosanitaria locale n. 7 Sulcis
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Azienda sociosanitaria locale n. 8 Cagliari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Centro Antiviolenza Interdistrettuale Ambiti Plus di Sanluri e Guspini Feminas
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Centro Antiviolenza Spazio donna
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Centro Antiviolenza Unione Comuni d'Ogliastra
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Centro Antiviolenza dell'Unione dei Comuni del Marghine
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Centro Antiviolenza e Casa di accoglienza Aurora
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Centro Ascolto Uomini Maltrattanti Sardegna (CAM Sardegna
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Centro Giustizia Minorile della Sardegna
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Centro Italiano per la Promozione della Mediazione e la giustizia riparativa Sardegna (CIPM Sardegna
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Centro antiviolenza Ambiti Plus di Carbonia e Iglesias
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Centro antiviolenza Donna Ceteris
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Centro antiviolenza Mai pit violate
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Centro antiviolenza e Casa di accoglienza Donna Eleonora
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Centro antiviolenza e Casa di accoglienza Donne al Traguardo
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Centro antiviolenza e Casa di accoglienza Onda Rosa
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Centro antiviolenza e Casa di accoglienza Prospettiva Donna
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Comando Legione Carabinieri Sardegna
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Consigliera di Parità della Città Metropolitana di Cagliari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Consigliera di Parità della Provincia di Nuoro
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Consigliera di Parità della Provincia di Sassari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Consigliera regionale di Parità
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Garante per l'infanzia e l'adolescenza della Sardegna
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Gruppo Ascolto Maltrattanti in Emersione (GAME) - Associazione Donne al Traguardo
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Guardia di Finanza Comando regionale Sardegna
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ordine degli Assistenti Sociali Regione Sardegna
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ordine degli Avvocati di Cagliari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ordine degli Avvocati di Lanusei
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ordine degli Avvocati di Nuoro
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ordine degli Avvocati di Oristano
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ordine degli Avvocati di Sassari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ordine degli Avvocati di Tempio Pausania
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ordine degli Psicologi della Sardegna
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ordine dei Giornalisti della Sardegna
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ordine dei Medici Chirurghi e Odontoiatri della Provincia di Cagliari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ordine dei Medici Chirurghi e Odontoiatri della Provincia di Nuoro
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ordine dei Medici Chirurghi e Odontoiatri della Provincia di Oristano
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ordine dei Medici Chirurghi e Odontoiatri della Provincia di Sassari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,"Ordine dei Tecnici sanitari di Radiologia Medica e delle Professioni Sanitarie tecniche, della riabilitazione e della Prevenzione di Cagliari e Oristano"
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,"Ordine dei Tecnici sanitari di Radiologia Medica e delle Professioni Sanitarie tecniche, della riabilitazione e della Prevenzione di Nuoro"
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,"Ordine dei Tecnici sanitari di Radiologia Medica e delle Professioni Sanitarie tecniche, della riabilitazione e della Prevenzione di Sassari"
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,"Ordine della Professione di Ostetrica di Cagliari e delle Province di Nuoro, Oristano e Sud Sardegna"
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ordine della Professione di Ostetrica di Sassari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ordine delle Professioni Infermieristiche di Cagliari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ordine delle Professioni Infermieristiche di Carbonia Iglesias
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ordine delle Professioni Infermieristiche di Nuoro
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ordine delle Professioni Infermieristiche di Oristano
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ordine delle Professioni Infermieristiche di Sassari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ordini dei Farmacisti della Sardegna
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Prefettura di Cagliari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Prefettura di Nuoro
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Prefettura di Oristano
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Prefettura di Sassari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Procura Generale presso la Corte d'Appello di Cagliari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Procura della Repubblica presso il Tribunale di Cagliari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Procura della Repubblica presso il Tribunale di Lanusei
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Procura della Repubblica presso il Tribunale di Nuoro
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Procura della Repubblica presso il Tribunale di Oristano
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Procura della Repubblica presso il Tribunale di Sassari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Procura della Repubblica presso il Tribunale di Tempio Pausania
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Procura della Repubblica presso il Tribunale per i Minorenni di Cagliari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Procura della Repubblica presso il Tribunale per i Minorenni di Sassari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Provveditorato regionale Amministrazione Penitenziaria della Regione Sardegna
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Questura di Cagliari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Questura di Nuoro
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Questura di Oristano
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Questura di Sassari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Regione Autonoma della Sardegna (RAS
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Rete Dafne Sardegna
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Tribunale Ordinario di Cagliari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Tribunale Ordinario di Lanusei
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Tribunale Ordinario di Nuoro
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Tribunale Ordinario di Oristano
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Tribunale Ordinario di Sassari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Tribunale Ordinario di Tempio Pausania
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Tribunale per i Minorenni di Cagliari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Tribunale per i Minorenni di Sassari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ufficio Interdistrettuale di Esecuzione Penale Esterna per la Sardegna
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Iglesias,Ufficio Scolastico Regionale della Sardegna (USR
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Ambito Plus Nuoro
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Ambito Plus Ogliastra
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Ambito Plus Olbia
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Ambito Plus Oristano
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Ambito Plus Ozieri
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Ambito Plus Quartu Parteolla
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Ambito Plus Sanluri
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Ambito Plus Sarcidano Barbagia
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Ambito Plus Sarrabus Gerrei
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Ambito Plus Sassari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Ambito Plus Siniscola
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Ambito Plus Sorgono
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Ambito Plus Tempio Pausania
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Ambito Plus Trexenta
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Associazione Giulia Giornaliste Sardegna
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Associazione Nazionale Comuni Italiani (ANCI) Sardegna
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Azienda Ospedaliera Universitaria di Cagliari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Azienda Ospedaliera Universitaria di Sassari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Azienda di rilievo nazionale ed alta specializzazione Brotzu
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Azienda regionale della salute Sardegna
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Azienda sociosanitaria locale n. 1 Sassari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Azienda sociosanitaria locale n. 2 Gallura
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Azienda sociosanitaria locale n. 3 Nuoro
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Azienda sociosanitaria locale n. 4 Ogliastra
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Azienda sociosanitaria locale n. 5 Oristano
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Azienda sociosanitaria locale n. 6 Medio Campidano
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Azienda sociosanitaria locale n. 7 Sulcis
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Azienda sociosanitaria locale n. 8 Cagliari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Centro Antiviolenza Interdistrettuale Ambiti Plus di Sanluri e Guspini Feminas
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Centro Antiviolenza Spazio donna
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Centro Antiviolenza Unione Comuni d'Ogliastra
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Centro Antiviolenza dell'Unione dei Comuni del Marghine
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Centro Antiviolenza e Casa di accoglienza Aurora
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Centro Ascolto Uomini Maltrattanti Sardegna (CAM Sardegna
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Centro Giustizia Minorile della Sardegna
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Centro Italiano per la Promozione della Mediazione e la giustizia riparativa Sardegna (CIPM Sardegna
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Centro antiviolenza Ambiti Plus di Carbonia e Iglesias
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Centro antiviolenza Donna Ceteris
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Centro antiviolenza Mai pit violate
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Centro antiviolenza e Casa di accoglienza Donna Eleonora
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Centro antiviolenza e Casa di accoglienza Donne al Traguardo
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Centro antiviolenza e Casa di accoglienza Onda Rosa
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Centro antiviolenza e Casa di accoglienza Prospettiva Donna
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Comando Legione Carabinieri Sardegna
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Consigliera di Parità della Città Metropolitana di Cagliari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Consigliera di Parità della Provincia di Nuoro
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Consigliera di Parità della Provincia di Sassari
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Consigliera regionale di Parità
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Garante per l'infanzia e l'adolescenza della Sardegna
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Gruppo Ascolto Maltrattanti in Emersione (GAME) - Associazione Donne al Traguardo
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Guardia di Finanza Comando regionale Sardegna
20_2406_rta_20_250620094616_4166---Delibera52-22del23.12.2024-Allegato1.txt,Ambito Plus Macomer,Ordine degli Assistenti Sociali Regione Sardegna
