id_rete,file,titolo_rete,regione,provincia,ambito_territoriale,atto_formale,tipologia_dominante_10,n_soggetti,n_attori,n_firmatari,n_proponenti,n_gestione,n_monitoraggio,n_coordinamento,n_governance
12_2406_rta_12_241002130504_4166---3Protocollid'intesa-TavoloInteristituzionaletraUfficiGiudiziaricompetentinelcircondariodiRomaavvocaturaecentriantiviolenza(1).txt,12_2406_rta_12_241002130504_4166---3Protocollid'intesa-TavoloInteristituzionaletraUfficiGiudiziaricompetentinelcircondariodiRomaavvocaturaecentriantiviolenza(1).txt,2406_rta_12_241002130504_4166---3Protocollid'intesa-TavoloInteristituzionaletraUfficiGiudiziaricompetentinelcircondariodiRomaavvocaturaecentriantiviolenza(1),Lazio,Roma,Ambito regionale/Prov. Autonome,1,Settore giudiziario,13,9,9,0,0,0,0,0
12_2406_rta_12_241003091037_4166---5Protocollid'intesa-Ass.Salvamamme(002).txt,12_2406_rta_12_241003091037_4166---5Protocollid'intesa-Ass.Salvamamme(002).txt,2406_rta_12_241003091037_4166---5Protocollid'intesa-Ass.Salvamamme(002),Lazio,nan,Area metropolitana/provinciale,1,associazionismo,5,5,2,0,0,0,0,0
12_2406_rta_12_241003093443_4166---7Protocollod'intesa-Donneinrinascita.txt,12_2406_rta_12_241003093443_4166---7Protocollod'intesa-Donneinrinascita.txt,2406_rta_12_241003093443_4166---7Protocollod'intesa-Donneinrinascita,Lazio,Roma,Area metropolitana/provinciale,1,associazionismo,2,2,2,0,0,0,0,0
12_2406_rta_12_241003094302_4166---4VerbaleIncontroGiorgieLaGinestra-PROTOCOLLO.txt,12_2406_rta_12_241003094302_4166---4VerbaleIncontroGiorgieLaGinestra-PROTOCOLLO.txt,2406_rta_12_241003094302_4166---4VerbaleIncontroGiorgieLaGinestra-PROTOCOLLO,Lazio,nan,Ambito regionale/Prov. Autonome,1,associazionismo,7,4,0,0,0,0,0,0
12_2406_rta_12_241003095202_4166---8ProtocolloUIL.txt,12_2406_rta_12_241003095202_4166---8ProtocolloUIL.txt,2406_rta_12_241003095202_4166---8ProtocolloUIL,Lazio,nan,Area metropolitana/provinciale,0,altro,6,4,2,0,0,0,0,0
12_2406_rta_12_241003100516_4166---1ProtCAVPAOLALATTESLibroteka(1).txt,12_2406_rta_12_241003100516_4166---1ProtCAVPAOLALATTESLibroteka(1).txt,2406_rta_12_241003100516_4166---1ProtCAVPAOLALATTESLibroteka(1),Lazio,Roma,Area metropolitana/provinciale,0,altro,2,2,2,0,0,0,0,0
12_2406_rta_12_241003101925_4166---ProtocolloFormazioneObiettivoUomo.txt,12_2406_rta_12_241003101925_4166---ProtocolloFormazioneObiettivoUomo.txt,2406_rta_12_241003101925_4166---ProtocolloFormazioneObiettivoUomo,Lazio,nan,Ambito regionale/Prov. Autonome,0,associazionismo,20,3,2,0,0,0,0,0
12_2406_rta_12_241003104626_4166---PROTOCOLLODIINTESAMUNICIPIOXV.txt,12_2406_rta_12_241003104626_4166---PROTOCOLLODIINTESAMUNICIPIOXV.txt,2406_rta_12_241003104626_4166---PROTOCOLLODIINTESAMUNICIPIOXV,Lazio,nan,Ambito regionale/Prov. Autonome,0,altro,16,3,3,0,1,1,1,3
12_2406_rta_12_241003105319_4166---PROTOCOLLODIINTES1_2601def-signed-signed.txt,12_2406_rta_12_241003105319_4166---PROTOCOLLODIINTES1_2601def-signed-signed.txt,2406_rta_12_241003105319_4166---PROTOCOLLODIINTES1_2601def-signed-signed,Lazio,Roma,Ambito regionale/Prov. Autonome,0,Territorio,12,3,2,1,0,0,0,0
12_2406_rta_12_241003105855_4166---ProtocollodiintesafirmatoASL1.txt,12_2406_rta_12_241003105855_4166---ProtocollodiintesafirmatoASL1.txt,2406_rta_12_241003105855_4166---ProtocollodiintesafirmatoASL1,Lazio,nan,Ambito regionale/Prov. Autonome,0,settore sanitario,4,1,1,0,0,0,0,0
12_2406_rta_12_241003110309_4166---ProtocollodiIntesaMunicipio1eDD.txt,12_2406_rta_12_241003110309_4166---ProtocollodiIntesaMunicipio1eDD.txt,2406_rta_12_241003110309_4166---ProtocollodiIntesaMunicipio1eDD,Lazio,nan,Ambito regionale/Prov. Autonome,0,altro,5,4,2,2,0,0,0,0
12_2406_rta_12_241003110812_4166---ALLIANCEFORAFRICANASSISTANCE_colasantilopez.txt,12_2406_rta_12_241003110812_4166---ALLIANCEFORAFRICANASSISTANCE_colasantilopez.txt,2406_rta_12_241003110812_4166---ALLIANCEFORAFRICANASSISTANCE_colasantilopez,Lazio,nan,Area metropolitana/provinciale,0,associazionismo,2,1,1,0,0,0,0,0
12_2406_rta_12_241003111748_4166---ACCORDOMUNICIPIOROMAVeDIPPARIOPPROMACAPITALE_DD.txt,12_2406_rta_12_241003111748_4166---ACCORDOMUNICIPIOROMAVeDIPPARIOPPROMACAPITALE_DD.txt,2406_rta_12_241003111748_4166---ACCORDOMUNICIPIOROMAVeDIPPARIOPPROMACAPITALE_DD,Lazio,Roma,Ambito regionale/Prov. Autonome,0,associazionismo,20,11,9,0,0,0,1,1
12_2406_rta_12_241003112247_4166---Accordodicollaborazione_CREDICI.txt,12_2406_rta_12_241003112247_4166---Accordodicollaborazione_CREDICI.txt,2406_rta_12_241003112247_4166---Accordodicollaborazione_CREDICI,Lazio,nan,Area metropolitana/provinciale,0,CAV,6,6,6,0,0,0,0,0
12_2406_rta_12_241003112656_4166---AccordodicollaborazioneconsultorieDifferenzaDonna.txt,12_2406_rta_12_241003112656_4166---AccordodicollaborazioneconsultorieDifferenzaDonna.txt,2406_rta_12_241003112656_4166---AccordodicollaborazioneconsultorieDifferenzaDonna,Lazio,nan,Ambito regionale/Prov. Autonome,0,settore sanitario,9,3,1,1,0,0,0,0
12_2406_rta_12_241003113235_4166---Accordodifferenzadonna-29.09.2023-signed.txt,12_2406_rta_12_241003113235_4166---Accordodifferenzadonna-29.09.2023-signed.txt,2406_rta_12_241003113235_4166---Accordodifferenzadonna-29.09.2023-signed,Lazio,nan,Ambito sociale,0,Servizi comunali,9,1,1,0,0,0,0,0
12_2406_rta_12_241003113710_4166---Accordodicollaborazione_CREDICI.txt,12_2406_rta_12_241003113710_4166---Accordodicollaborazione_CREDICI.txt,2406_rta_12_241003113710_4166---Accordodicollaborazione_CREDICI,Lazio,nan,Area metropolitana/provinciale,0,altro,1,1,1,0,0,0,0,0
12_2406_rta_12_241003114137_4166---PROTOCOLLODIINTESAROMAVOLLEYEDD.txt,12_2406_rta_12_241003114137_4166---PROTOCOLLODIINTESAROMAVOLLEYEDD.txt,2406_rta_12_241003114137_4166---PROTOCOLLODIINTESAROMAVOLLEYEDD,Lazio,nan,Area metropolitana/provinciale,0,altro,2,2,2,0,0,0,0,0
12_2406_rta_12_241003114931_4166---ProtocollodiintesaDifferenzaDonnaeMunicipio13.txt,12_2406_rta_12_241003114931_4166---ProtocollodiintesaDifferenzaDonnaeMunicipio13.txt,2406_rta_12_241003114931_4166---ProtocollodiintesaDifferenzaDonnaeMunicipio13,Lazio,nan,Ambito regionale/Prov. Autonome,0,settore sanitario,9,8,1,0,0,0,1,1
12_2406_rta_12_241003115345_4166---1.PROTOCOLLOTAVOLOINTERISTITUZIONALE.txt,12_2406_rta_12_241003115345_4166---1.PROTOCOLLOTAVOLOINTERISTITUZIONALE.txt,2406_rta_12_241003115345_4166---1.PROTOCOLLOTAVOLOINTERISTITUZIONALE,Lazio,nan,Ambito regionale/Prov. Autonome,0,CAV,5,2,2,0,0,0,0,0
12_2406_rta_12_241003115852_4166---SISTEMABIBLIOTECARIOLASAPIENZA.txt,12_2406_rta_12_241003115852_4166---SISTEMABIBLIOTECARIOLASAPIENZA.txt,2406_rta_12_241003115852_4166---SISTEMABIBLIOTECARIOLASAPIENZA,Lazio,nan,Area metropolitana/provinciale,0,CAV,2,1,1,0,0,0,0,0
12_2406_rta_12_241003120714_4166---ASLROMA5_.txt,12_2406_rta_12_241003120714_4166---ASLROMA5_.txt,2406_rta_12_241003120714_4166---ASLROMA5_,Lazio,Roma,Ambito distrettuale - legale,0,CAV,9,9,0,0,2,0,0,2
12_2406_rta_12_241003121816_4166---Copiadi1.PROTOCOLLOTAVOLOINTERISTITUZIONALE.txt,12_2406_rta_12_241003121816_4166---Copiadi1.PROTOCOLLOTAVOLOINTERISTITUZIONALE.txt,2406_rta_12_241003121816_4166---Copiadi1.PROTOCOLLOTAVOLOINTERISTITUZIONALE,Lazio,Roma,Ambito regionale/Prov. Autonome,0,NON CLASSIFICATO,0,0,0,0,0,0,0,0
12_2406_rta_12_241004090303_4166---2ProtCAVPAOLALATTESTorraccia(1).txt,12_2406_rta_12_241004090303_4166---2ProtCAVPAOLALATTESTorraccia(1).txt,2406_rta_12_241004090303_4166---2ProtCAVPAOLALATTESTorraccia(1),Lazio,Roma,Area metropolitana/provinciale,0,associazionismo,3,1,1,0,0,0,0,0
12_2406_rta_12_241004090846_4166---3protCAVPAOLALATTESgenitoriperlascuola(1).txt,12_2406_rta_12_241004090846_4166---3protCAVPAOLALATTESgenitoriperlascuola(1).txt,2406_rta_12_241004090846_4166---3protCAVPAOLALATTESgenitoriperlascuola(1),Lazio,nan,Ambito regionale/Prov. Autonome,0,Settore Educativo,4,3,2,0,0,0,0,0
12_2406_rta_12_241004091505_4166---4ProtCAVPAOLALATTESEnjoi(2).txt,12_2406_rta_12_241004091505_4166---4ProtCAVPAOLALATTESEnjoi(2).txt,2406_rta_12_241004091505_4166---4ProtCAVPAOLALATTESEnjoi(2),Lazio,nan,Area metropolitana/provinciale,0,altro,3,1,1,0,0,0,1,1
12_2406_rta_12_241004092644_4166---5potCAVPAOLALATTESnantes(1).txt,12_2406_rta_12_241004092644_4166---5potCAVPAOLALATTESnantes(1).txt,2406_rta_12_241004092644_4166---5potCAVPAOLALATTESnantes(1),Lazio,nan,Ambito regionale/Prov. Autonome,0,altro,8,0,1,0,0,0,0,0
12_2406_rta_12_241004093800_4166---6protCavPaolaLattesComitatodiQuartiere“CittadinidiColliAniene.txt,12_2406_rta_12_241004093800_4166---6protCavPaolaLattesComitatodiQuartiere“CittadinidiColliAniene.txt,2406_rta_12_241004093800_4166---6protCavPaolaLattesComitatodiQuartiere“CittadinidiColliAniene,Lazio,nan,Area metropolitana/provinciale,0,altro,1,1,1,0,0,0,0,0
12_2406_rta_12_241004094402_4166---7ProtCAVPAOLALATTESAPSedIlComitatodiQuartiere“ComprensorioPratolungo(1).txt,12_2406_rta_12_241004094402_4166---7ProtCAVPAOLALATTESAPSedIlComitatodiQuartiere“ComprensorioPratolungo(1).txt,2406_rta_12_241004094402_4166---7ProtCAVPAOLALATTESAPSedIlComitatodiQuartiere“ComprensorioPratolungo(1),Lazio,Roma,Area metropolitana/provinciale,0,altro,2,2,2,0,0,0,0,0
12_2406_rta_12_241004095020_4166---8protCAVPAOLALATTES(ComitatodiQuartiereRebibbia(1).txt,12_2406_rta_12_241004095020_4166---8protCAVPAOLALATTES(ComitatodiQuartiereRebibbia(1).txt,2406_rta_12_241004095020_4166---8protCAVPAOLALATTES(ComitatodiQuartiereRebibbia(1),Lazio,nan,Area metropolitana/provinciale,0,altro,2,1,1,0,0,0,0,0
12_2406_rta_12_241004100148_4166---910protCAVPAOLALATTESCooperativaSocialeLineaSociale-Onlus(1).txt,12_2406_rta_12_241004100148_4166---910protCAVPAOLALATTESCooperativaSocialeLineaSociale-Onlus(1).txt,2406_rta_12_241004100148_4166---910protCAVPAOLALATTESCooperativaSocialeLineaSociale-Onlus(1),Lazio,Roma,Area metropolitana/provinciale,0,associazionismo,1,1,1,0,0,0,0,0
12_2406_rta_12_241004101038_4166---911protCAVPAOLALATTESAssociazioneGliAmicidiRobertoOdV(1).txt,12_2406_rta_12_241004101038_4166---911protCAVPAOLALATTESAssociazioneGliAmicidiRobertoOdV(1).txt,2406_rta_12_241004101038_4166---911protCAVPAOLALATTESAssociazioneGliAmicidiRobertoOdV(1),Lazio,Roma,Area metropolitana/provinciale,0,associazionismo,4,2,2,0,0,0,0,0
12_2406_rta_12_241004103912_4166---9protCAVPAOLALATTESComitatodiQuartiereTorraccia(1).txt,12_2406_rta_12_241004103912_4166---9protCAVPAOLALATTESComitatodiQuartiereTorraccia(1).txt,2406_rta_12_241004103912_4166---9protCAVPAOLALATTESComitatodiQuartiereTorraccia(1),Lazio,nan,Area metropolitana/provinciale,0,altro,2,2,2,0,0,0,0,0
12_2406_rta_12_241004112805_4166---protocollod'intesa.txt,12_2406_rta_12_241004112805_4166---protocollod'intesa.txt,2406_rta_12_241004112805_4166---protocollod'intesa,Lazio,nan,Ambito regionale/Prov. Autonome,1,CAV,6,5,2,0,2,0,0,2
12_2406_rta_12_241004113215_4166---Protocollod'intesaP.L.Cerveteri-BeFree.txt,12_2406_rta_12_241004113215_4166---Protocollod'intesaP.L.Cerveteri-BeFree.txt,2406_rta_12_241004113215_4166---Protocollod'intesaP.L.Cerveteri-BeFree,Lazio,Roma,Ambito regionale/Prov. Autonome,0,associazionismo,2,2,2,0,0,0,0,0
12_2406_rta_12_241004113737_4166---AccordodicollaborazioneArteinsieme.txt,12_2406_rta_12_241004113737_4166---AccordodicollaborazioneArteinsieme.txt,2406_rta_12_241004113737_4166---AccordodicollaborazioneArteinsieme,Lazio,Latina,Area metropolitana/provinciale,0,associazionismo,5,4,2,0,0,0,0,0
12_2406_rta_12_241004114912_4166---ProtocolloRetePrantiviolenzaFrosinone.txt,12_2406_rta_12_241004114912_4166---ProtocolloRetePrantiviolenzaFrosinone.txt,2406_rta_12_241004114912_4166---ProtocolloRetePrantiviolenzaFrosinone,Lazio,nan,Ambito regionale/Prov. Autonome,0,CAV,14,5,5,0,6,0,0,6
12_2406_rta_12_241004130514_4166---PROTOCOLLODIINTESAPERLAPROMOZIONEDISTRATEGIECONDIVISESULFENOMENODELLAVIOLENZADIGENERE(1).txt,12_2406_rta_12_241004130514_4166---PROTOCOLLODIINTESAPERLAPROMOZIONEDISTRATEGIECONDIVISESULFENOMENODELLAVIOLENZADIGENERE(1).txt,2406_rta_12_241004130514_4166---PROTOCOLLODIINTESAPERLAPROMOZIONEDISTRATEGIECONDIVISESULFENOMENODELLAVIOLENZADIGENERE(1),Lazio,nan,Ambito regionale/Prov. Autonome,0,altro,4,0,0,0,0,0,0,0
12_2406_rta_12_241004133706_4166---ProtocollodiretePREFETTURAFrosinone(1).txt,12_2406_rta_12_241004133706_4166---ProtocollodiretePREFETTURAFrosinone(1).txt,2406_rta_12_241004133706_4166---ProtocollodiretePREFETTURAFrosinone(1),Lazio,nan,Ambito regionale/Prov. Autonome,0,CAV,7,1,1,0,1,0,1,2
12_2406_rta_12_241004134724_4166---02-ProtocolloconlaProvinciadiFrosinone.txt,12_2406_rta_12_241004134724_4166---02-ProtocolloconlaProvinciadiFrosinone.txt,2406_rta_12_241004134724_4166---02-ProtocolloconlaProvinciadiFrosinone,Lazio,nan,Ambito regionale/Prov. Autonome,0,Territorio,4,3,2,2,0,0,0,0
12_2406_rta_12_241004135803_4166---03-ConvenzioneTribunaleOrdinariodiFrosinone.txt,12_2406_rta_12_241004135803_4166---03-ConvenzioneTribunaleOrdinariodiFrosinone.txt,2406_rta_12_241004135803_4166---03-ConvenzioneTribunaleOrdinariodiFrosinone,Lazio,nan,Ambito regionale/Prov. Autonome,0,altro,7,5,4,0,0,0,0,0
12_2406_rta_12_241004140636_4166---04-ProtocolloconlaQuesturadiFrosinone.txt,12_2406_rta_12_241004140636_4166---04-ProtocolloconlaQuesturadiFrosinone.txt,2406_rta_12_241004140636_4166---04-ProtocolloconlaQuesturadiFrosinone,Lazio,nan,Ambito regionale/Prov. Autonome,0,CAV,4,2,2,0,0,0,0,0
12_2406_rta_12_241004141331_4166---ConvenzioneconilComunediCECCANO.txt,12_2406_rta_12_241004141331_4166---ConvenzioneconilComunediCECCANO.txt,2406_rta_12_241004141331_4166---ConvenzioneconilComunediCECCANO,Lazio,nan,Ambito regionale/Prov. Autonome,0,CAV,9,4,3,0,1,1,0,2
12_2406_rta_12_241004144338_4166---06-ProtocolloComunediVALLECORSA.txt,12_2406_rta_12_241004144338_4166---06-ProtocolloComunediVALLECORSA.txt,2406_rta_12_241004144338_4166---06-ProtocolloComunediVALLECORSA,Lazio,nan,Ambito regionale/Prov. Autonome,0,Servizi comunali,20,3,2,1,0,0,1,1
12_2406_rta_12_241004145108_4166---07-ProtocolloCONilComunediVILLASANTOSTEFANO.txt,12_2406_rta_12_241004145108_4166---07-ProtocolloCONilComunediVILLASANTOSTEFANO.txt,2406_rta_12_241004145108_4166---07-ProtocolloCONilComunediVILLASANTOSTEFANO,Lazio,nan,Ambito regionale/Prov. Autonome,0,Servizi comunali,10,4,3,2,0,0,0,0
12_2406_rta_12_241004145702_4166---08-ProtocolloComunediFalvaterra.txt,12_2406_rta_12_241004145702_4166---08-ProtocolloComunediFalvaterra.txt,2406_rta_12_241004145702_4166---08-ProtocolloComunediFalvaterra,Lazio,nan,Ambito regionale/Prov. Autonome,0,CAV,3,2,2,1,0,0,0,0
12_2406_rta_12_241007224201_4166---ProtocolloConilComunediARCE.txt,12_2406_rta_12_241007224201_4166---ProtocolloConilComunediARCE.txt,2406_rta_12_241007224201_4166---ProtocolloConilComunediARCE,Lazio,nan,Ambito regionale/Prov. Autonome,0,CAV,4,2,2,1,0,0,0,0
12_2406_rta_12_241007225239_4166---10-ProtocolloconilComunediCOLFELICE.txt,12_2406_rta_12_241007225239_4166---10-ProtocolloconilComunediCOLFELICE.txt,2406_rta_12_241007225239_4166---10-ProtocolloconilComunediCOLFELICE,Lazio,Frosinone,Ambito regionale/Prov. Autonome,0,Servizi comunali,2,1,1,0,0,0,0,0
12_2406_rta_12_241007235530_4166---ProtocolloconilComunediPastena.txt,12_2406_rta_12_241007235530_4166---ProtocolloconilComunediPastena.txt,2406_rta_12_241007235530_4166---ProtocolloconilComunediPastena,Lazio,nan,Ambito regionale/Prov. Autonome,0,Servizi comunali,5,1,1,0,0,0,0,0
12_2406_rta_12_241008095626_4166---Convenzioneconl'UniversitàLASAPIENZARoma.txt,12_2406_rta_12_241008095626_4166---Convenzioneconl'UniversitàLASAPIENZARoma.txt,2406_rta_12_241008095626_4166---Convenzioneconl'UniversitàLASAPIENZARoma,Lazio,nan,Ambito regionale/Prov. Autonome,0,Settore Educativo,8,5,3,0,0,0,0,0
12_2406_rta_12_241008101410_4166---ConvenzioneconUniversitàMERCATORUM.txt,12_2406_rta_12_241008101410_4166---ConvenzioneconUniversitàMERCATORUM.txt,2406_rta_12_241008101410_4166---ConvenzioneconUniversitàMERCATORUM,Lazio,nan,Area metropolitana/provinciale,0,Settore Educativo,6,2,2,1,0,0,0,0
12_2406_rta_12_241008102339_4166---15-ConvenzionePreepost-Laureauniversitàdell'AQUILA.txt,12_2406_rta_12_241008102339_4166---15-ConvenzionePreepost-Laureauniversitàdell'AQUILA.txt,2406_rta_12_241008102339_4166---15-ConvenzionePreepost-Laureauniversitàdell'AQUILA,Lazio,nan,Ambito regionale/Prov. Autonome,0,altro,10,4,0,1,0,0,1,1
12_2406_rta_12_241008103001_4166---16-Convenzioneconl'UniversitàECAMPUS.txt,12_2406_rta_12_241008103001_4166---16-Convenzioneconl'UniversitàECAMPUS.txt,2406_rta_12_241008103001_4166---16-Convenzioneconl'UniversitàECAMPUS,Lazio,nan,Ambito regionale/Prov. Autonome,0,Settore Educativo,5,2,2,1,0,0,0,0
12_2406_rta_12_241008103723_4166---17-ConvenzioneconilLiceoScientificoeLinguisticoCECCANO.txt,12_2406_rta_12_241008103723_4166---17-ConvenzioneconilLiceoScientificoeLinguisticoCECCANO.txt,2406_rta_12_241008103723_4166---17-ConvenzioneconilLiceoScientificoeLinguisticoCECCANO,Lazio,Frosinone,Ambito regionale/Prov. Autonome,0,associazionismo,2,2,2,1,0,0,0,0
12_2406_rta_12_241008104436_4166---18-ConvenzioneconilLiceoScientificoelinguisticoMartinoFileticodiFERENTINO.txt,12_2406_rta_12_241008104436_4166---18-ConvenzioneconilLiceoScientificoelinguisticoMartinoFileticodiFERENTINO.txt,2406_rta_12_241008104436_4166---18-ConvenzioneconilLiceoScientificoelinguisticoMartinoFileticodiFERENTINO,Lazio,Frosinone,Ambito regionale/Prov. Autonome,0,Settore Educativo,1,1,1,1,0,0,0,0
12_2406_rta_12_241008112319_4166---protocollo25.11.2023.txt,12_2406_rta_12_241008112319_4166---protocollo25.11.2023.txt,2406_rta_12_241008112319_4166---protocollo25.11.2023,Lazio,Viterbo,Area metropolitana/provinciale,0,Settore giudiziario,10,10,0,5,0,0,0,0
12_2406_rta_12_241008145357_4166---Protocollointeristituzionale2023.txt,12_2406_rta_12_241008145357_4166---Protocollointeristituzionale2023.txt,2406_rta_12_241008145357_4166---Protocollointeristituzionale2023,Lazio,Frosinone,Ambito regionale/Prov. Autonome,0,CAV,1,1,1,0,0,0,0,0
12_2406_rta_12_241008150442_4166---1.Protocollo.txt,12_2406_rta_12_241008150442_4166---1.Protocollo.txt,2406_rta_12_241008150442_4166---1.Protocollo,Lazio,nan,Ambito regionale/Prov. Autonome,1,altro,3,2,2,0,1,0,0,1
12_2406_rta_12_241008150836_4166---2.prot.txt,12_2406_rta_12_241008150836_4166---2.prot.txt,2406_rta_12_241008150836_4166---2.prot,Lazio,Roma,Area metropolitana/provinciale,0,altro,3,2,2,0,0,0,0,0
12_2406_rta_12_241008151247_4166---3.prot.txt,12_2406_rta_12_241008151247_4166---3.prot.txt,2406_rta_12_241008151247_4166---3.prot,Lazio,nan,Area metropolitana/provinciale,0,altro,6,1,1,0,0,0,0,0
12_2406_rta_12_241008151837_4166---4.prot..txt,12_2406_rta_12_241008151837_4166---4.prot..txt,2406_rta_12_241008151837_4166---4.prot.,Lazio,Roma,Area metropolitana/provinciale,0,associazionismo,3,2,1,0,0,0,0,0
12_2406_rta_12_241009123601_4166---5.accordo.txt,12_2406_rta_12_241009123601_4166---5.accordo.txt,2406_rta_12_241009123601_4166---5.accordo,Lazio,nan,Area metropolitana/provinciale,1,associazionismo,7,3,2,0,0,0,0,0
12_2406_rta_12_241009125120_4166---6.accordo.txt,12_2406_rta_12_241009125120_4166---6.accordo.txt,2406_rta_12_241009125120_4166---6.accordo,Lazio,nan,Area metropolitana/provinciale,1,Servizi comunali,6,5,0,0,0,0,0,0
12_2406_rta_12_241009125640_4166---7.accordo.txt,12_2406_rta_12_241009125640_4166---7.accordo.txt,2406_rta_12_241009125640_4166---7.accordo,Lazio,nan,Ambito regionale/Prov. Autonome,1,associazionismo,14,4,2,0,0,0,1,1
07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002),Liguria,nan,Ambito regionale/Prov. Autonome,0,altro,26,25,6,1,3,1,2,5
07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed,Liguria,nan,Ambito distrettuale - legale,0,associazionismo,25,12,10,0,0,0,0,0
07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,2406_rta_07_240916163956_4166---DGR477_2022_Protocollo,Liguria,nan,Ambito regionale/Prov. Autonome,0,Settore giudiziario,45,45,24,0,0,0,3,3
03_2406_rta_03_240918151606_4166---A_RetePavia_Protocollo2021_e_Integrazioni2023_firmato_compressed.txt,03_2406_rta_03_240918151606_4166---A_RetePavia_Protocollo2021_e_Integrazioni2023_firmato_compressed.txt,2406_rta_03_240918151606_4166---A_RetePavia_Protocollo2021_e_Integrazioni2023_firmato_compressed,Lombardia,Pavia,Ambito regionale/Prov. Autonome,0,associazionismo,37,37,37,21,2,0,2,4
03_2406_rta_03_240918153156_4166---Protocollo_d'Intesa_Rete_Mantova.prot.txt,03_2406_rta_03_240918153156_4166---Protocollo_d'Intesa_Rete_Mantova.prot.txt,2406_rta_03_240918153156_4166---Protocollo_d'Intesa_Rete_Mantova.prot,Lombardia,Mantova,Area metropolitana/provinciale,0,Territorio,36,35,30,30,1,0,1,2
03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,03_2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati.txt,2406_rta_03_240918153240_4166---Protocollod'intesaperl'IstituzionediunSistemaTerritorialeAntiviolenzainReteconAddendumSindacati,Lombardia,Lecco,Ambito regionale/Prov. Autonome,0,altro,48,46,35,22,2,2,4,8
03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt,03_2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare.txt,2406_rta_03_240918153252_4166---Protocollo+Appendice+LineeGuida_Datatodafirmare,Lombardia,Cremona,Ambito regionale/Prov. Autonome,1,associazionismo,60,58,56,23,0,0,5,5
03_2406_rta_03_240920093134_4166---Protocollo_Intesa_Rete_Antiviolenza_SudEstMilano_Paullese_2021-2023.txt,03_2406_rta_03_240920093134_4166---Protocollo_Intesa_Rete_Antiviolenza_SudEstMilano_Paullese_2021-2023.txt,2406_rta_03_240920093134_4166---Protocollo_Intesa_Rete_Antiviolenza_SudEstMilano_Paullese_2021-2023,Lombardia,Milano,Area metropolitana/provinciale,0,Servizi comunali,35,35,14,5,0,0,2,2
03_2406_rta_03_240920120751_4166---protocollodiintesa.txt,03_2406_rta_03_240920120751_4166---protocollodiintesa.txt,2406_rta_03_240920120751_4166---protocollodiintesa,Lombardia,Milano,Ambito regionale/Prov. Autonome,0,Servizi comunali,57,56,48,2,0,0,2,2
03_2406_rta_03_240920124656_4166---ProtocolloantiviolenzaDEFINITIVO(1).txt,03_2406_rta_03_240920124656_4166---ProtocolloantiviolenzaDEFINITIVO(1).txt,2406_rta_03_240920124656_4166---ProtocolloantiviolenzaDEFINITIVO(1),Lombardia,nan,Ambito regionale/Prov. Autonome,0,associazionismo,24,24,21,1,1,0,1,2
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped,Lombardia,Brescia,Ambito regionale/Prov. Autonome,0,Servizi comunali,72,72,72,17,2,0,1,3
03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1),Lombardia,Sondrio,Ambito regionale/Prov. Autonome,0,associazionismo,32,26,26,13,6,0,2,8
03_2406_rta_03_240923103647_4166---protocolloreteantiviolenzacinisello2019(1).txt,03_2406_rta_03_240923103647_4166---protocolloreteantiviolenzacinisello2019(1).txt,2406_rta_03_240923103647_4166---protocolloreteantiviolenzacinisello2019(1),Lombardia,Milano,Ambito regionale/Prov. Autonome,0,CAV,51,50,12,12,1,0,1,2
